date,high,low,cache,share_count,amount_in_shares,overall_result,comission,tax
2014-02-21,288.89,283.5,400000,0,0.0,400000.0,0,0
2014-02-24,288.1,283.03,400000,0,0.0,400000.0,0,0
2014-02-25,287.0,279.03,400000,0,0.0,400000.0,0,0
2014-02-26,283.18,275.7,400000,0,0.0,400000.0,0,0
2014-02-27,279.55,263.2,400000,0,0.0,400000.0,0,0
2014-02-28,277.0,267.37,400000,0,0.0,400000.0,0,0
2014-03-03,264.0,228.12,400000,0,0.0,400000.0,0,0
2014-03-04,258.39,243.99,400000,0,0.0,400000.0,0,0
2014-03-05,258.23,249.0,400000,0,0.0,400000.0,0,0
2014-03-06,264.47,250.0,400000,0,0.0,400000.0,0,0
2014-03-07,260.25,252.22,400000,0,0.0,400000.0,0,0
2014-03-11,252.8,246.5,400000,0,0.0,400000.0,0,0
2014-03-12,244.05,233.0,400000,0,0.0,400000.0,0,0
2014-03-13,240.29,235.01,400000,0,0.0,400000.0,0,0
2014-03-14,236.0,226.43,400000,0,0.0,400000.0,0,0
2014-03-17,248.75,234.01,400000,0,0.0,400000.0,0,0
2014-03-18,262.45,242.11,400000,0,0.0,400000.0,0,0
2014-03-19,263.98,251.0,400000,0,0.0,400000.0,0,0
2014-03-20,261.45,252.5,400000,0,0.0,400000.0,0,0
2014-03-21,259.23,251.12,400000,0,0.0,400000.0,0,0
2014-03-24,263.98,257.25,400000,0,0.0,400000.0,0,0
2014-03-25,268.95,252.61,400000,0,0.0,400000.0,0,0
2014-03-26,273.0,265.5,400000,0,0.0,400000.0,0,0
2014-03-27,273.52,262.53,400000,0,0.0,400000.0,0,0
2014-03-28,273.0,265.01,400000,0,0.0,400000.0,0,0
2014-03-31,276.2,269.3,400000,0,0.0,400000.0,0,0
2014-04-01,273.47,266.01,400000,0,0.0,400000.0,0,0
2014-04-02,276.03,267.5,400000,0,0.0,400000.0,0,0
2014-04-03,272.6,267.02,400000,0,0.0,400000.0,0,0
2014-04-04,269.67,264.12,400000,0,0.0,400000.0,0,0
2014-04-07,267.0,256.5,400000,0,0.0,400000.0,0,0
2014-04-08,260.0,254.12,400000,0,0.0,400000.0,0,0
2014-04-09,258.45,250.12,400000,0,0.0,400000.0,0,0
2014-04-10,256.45,250.2,400000,0,0.0,400000.0,0,0
2014-04-11,256.53,246.63,400000,0,0.0,400000.0,0,0
2014-04-14,249.99,245.61,400000,0,0.0,400000.0,0,0
2014-04-15,248.0,236.9,400000,0,0.0,400000.0,0,0
2014-04-16,243.4,237.0,400000,0,0.0,400000.0,0,0
2014-04-17,249.66,243.08,400000,0,0.0,400000.0,0,0
2014-04-18,259.11,253.34,400000,0,0.0,400000.0,0,0
2014-04-21,258.4,253.81,400000,0,0.0,400000.0,0,0
2014-04-22,260.0,253.02,400000,0,0.0,400000.0,0,0
2014-04-23,259.51,255.88,400000,0,0.0,400000.0,0,0
2014-04-24,259.28,250.7,400000,0,0.0,400000.0,0,0
2014-04-25,273.99,249.12,400000,0,0.0,400000.0,0,0
2014-04-28,254.54,245.88,400000,0,0.0,400000.0,0,0
2014-04-29,259.5,253.81,400000,0,0.0,400000.0,0,0
2014-04-30,259.29,254.26,400000,0,0.0,400000.0,0,0
2014-05-02,260.9,254.73,400000,0,0.0,400000.0,0,0
2014-05-05,259.33,253.67,400000,0,0.0,400000.0,0,0
2014-05-06,258.9,255.0,400000,0,0.0,400000.0,0,0
2014-05-07,269.0,256.11,400000,0,0.0,400000.0,0,0
2014-05-08,272.8,267.0,400000,0,0.0,400000.0,0,0
2014-05-12,270.39,265.12,400000,0,0.0,400000.0,0,0
2014-05-13,272.8,264.82,400000,0,0.0,400000.0,0,0
2014-05-14,272.4,266.0,400000,0,0.0,400000.0,0,0
2014-05-15,271.2,266.57,400000,0,0.0,400000.0,0,0
2014-05-16,268.84,266.07,400000,0,0.0,400000.0,0,0
2014-05-19,271.5,267.52,400000,0,0.0,400000.0,0,0
2014-05-20,275.95,269.0,400000,0,0.0,400000.0,0,0
2014-05-21,277.3,272.5,400000,0,0.0,400000.0,0,0
2014-05-22,278.0,275.0,400000,0,0.0,400000.0,0,0
2014-05-23,281.0,275.75,400000,0,0.0,400000.0,0,0
2014-05-26,283.7,280.01,400000,0,0.0,400000.0,0,0
2014-05-27,281.8,271.1,400000,0,0.0,400000.0,0,0
2014-05-28,280.88,273.11,400000,0,0.0,400000.0,0,0
2014-05-29,286.39,279.66,400000,0,0.0,400000.0,0,0
2014-05-30,286.64,282.22,400000,0,0.0,400000.0,0,0
2014-06-02,291.37,285.39,400000,0,0.0,400000.0,0,0
2014-06-03,290.24,284.01,400000,0,0.0,400000.0,0,0
2014-06-04,290.78,286.73,400000,0,0.0,400000.0,0,0
2014-06-05,299.75,288.41,400000,0,0.0,400000.0,0,0
2014-06-06,305.39,292.07,400000,0,0.0,400000.0,0,0
2014-06-09,308.78,297.55,400000,0,0.0,400000.0,0,0
2014-06-10,302.64,294.6,400000,0,0.0,400000.0,0,0
2014-06-11,301.2,293.11,400000,0,0.0,400000.0,0,0
2014-06-16,307.5,296.34,400000,0,0.0,400000.0,0,0
2014-06-17,308.29,300.11,400000,0,0.0,400000.0,0,0
2014-06-18,304.95,298.6,400000,0,0.0,400000.0,0,0
2014-06-19,308.0,303.12,400000,0,0.0,400000.0,0,0
2014-06-20,308.0,304.63,400000,0,0.0,400000.0,0,0
2014-06-23,311.69,304.7,400000,0,0.0,400000.0,0,0
2014-06-24,316.0,305.63,400000,0,0.0,400000.0,0,0
2014-06-25,315.75,302.57,400000,0,0.0,400000.0,0,0
2014-06-26,304.87,295.03,400000,0,0.0,400000.0,0,0
2014-06-27,305.99,297.12,400000,0,0.0,400000.0,0,0
2014-06-30,305.6,298.1,400000,0,0.0,400000.0,0,0
2014-07-01,307.92,297.7,400000,0,0.0,400000.0,0,0
2014-07-02,317.83,307.2,400000,0,0.0,400000.0,0,0
2014-07-03,324.48,314.14,400000,0,0.0,400000.0,0,0
2014-07-04,312.19,297.5,400000,0,0.0,400000.0,0,0
2014-07-07,306.5,298.52,400000,0,0.0,400000.0,0,0
2014-07-08,308.78,295.13,400000,0,0.0,400000.0,0,0
2014-07-09,297.0,290.23,400000,0,0.0,400000.0,0,0
2014-07-10,299.9,287.76,400000,0,0.0,400000.0,0,0
2014-07-11,297.75,290.41,400000,0,0.0,400000.0,0,0
2014-07-14,299.75,296.61,400000,0,0.0,400000.0,0,0
2014-07-15,301.98,292.61,400000,0,0.0,400000.0,0,0
2014-07-16,301.17,295.35,400000,0,0.0,400000.0,0,0
2014-07-17,298.15,285.64,400000,0,0.0,400000.0,0,0
2014-07-18,288.99,278.21,400000,0,0.0,400000.0,0,0
2014-07-21,286.76,273.02,400000,0,0.0,400000.0,0,0
2014-07-22,280.0,270.26,400000,0,0.0,400000.0,0,0
2014-07-23,279.75,268.88,400000,0,0.0,400000.0,0,0
2014-07-24,275.0,270.19,400000,0,0.0,400000.0,0,0
2014-07-25,272.9,265.6,400000,0,0.0,400000.0,0,0
2014-07-28,265.95,257.3,400000,0,0.0,400000.0,0,0
2014-07-29,272.43,259.34,400000,0,0.0,400000.0,0,0
2014-07-30,278.3,266.66,400000,0,0.0,400000.0,0,0
2014-07-31,279.45,272.51,400000,0,0.0,400000.0,0,0
2014-08-01,279.65,274.32,400000,0,0.0,400000.0,0,0
2014-08-04,284.7,277.2,400000,0,0.0,400000.0,0,0
2014-08-05,283.82,272.3,400000,0,0.0,400000.0,0,0
2014-08-06,275.75,267.53,400000,0,0.0,400000.0,0,0
2014-08-07,268.94,261.7,400000,0,0.0,400000.0,0,0
2014-08-08,277.3,266.09,400000,0,0.0,400000.0,0,0
2014-08-11,281.78,275.72,400000,0,0.0,400000.0,0,0
2014-08-12,282.53,275.0,400000,0,0.0,400000.0,0,0
2014-08-13,289.32,280.2,400000,0,0.0,400000.0,0,0
2014-08-14,295.44,285.51,400000,0,0.0,400000.0,0,0
2014-08-15,299.66,291.28,400000,0,0.0,400000.0,0,0
2014-08-18,298.95,291.77,400000,0,0.0,400000.0,0,0
2014-08-19,295.97,286.5,400000,0,0.0,400000.0,0,0
2014-08-20,292.6,286.27,400000,0,0.0,400000.0,0,0
2014-08-21,299.99,291.29,400000,0,0.0,400000.0,0,0
2014-08-22,298.52,287.51,400000,0,0.0,400000.0,0,0
2014-08-25,296.61,291.53,400000,0,0.0,400000.0,0,0
2014-08-26,296.99,292.2,400000,0,0.0,400000.0,0,0
2014-08-27,299.39,293.4,400000,0,0.0,400000.0,0,0
2014-08-28,299.5,288.0,400000,0,0.0,400000.0,0,0
2014-08-29,297.0,281.1,400000,0,0.0,400000.0,0,0
2014-09-01,288.0,276.08,400000,0,0.0,400000.0,0,0
2014-09-02,282.6,275.56,400000,0,0.0,400000.0,0,0
2014-09-03,293.67,280.32,400000,0,0.0,400000.0,0,0
2014-09-04,293.5,286.24,400000,0,0.0,400000.0,0,0
2014-09-05,303.2,287.51,400000,0,0.0,400000.0,0,0
2014-09-08,306.5,295.78,400000,0,0.0,400000.0,0,0
2014-09-09,303.98,295.01,400000,0,0.0,400000.0,0,0
2014-09-10,298.2,292.56,400000,0,0.0,400000.0,0,0
2014-09-11,297.22,292.5,400000,0,0.0,400000.0,0,0
2014-09-12,296.63,290.56,400000,0,0.0,400000.0,0,0
2014-09-15,299.5,287.67,400000,0,0.0,400000.0,0,0
2014-09-16,296.0,288.5,400000,0,0.0,400000.0,0,0
2014-09-17,284.99,263.01,400000,0,0.0,400000.0,0,0
2014-09-18,283.0,273.5,400000,0,0.0,400000.0,0,0
2014-09-19,284.0,272.7,400000,0,0.0,400000.0,0,0
2014-10-03,254.0,235.0,400000,0,0.0,400000.0,0,0
2014-10-06,253.35,248.7,400000,0,0.0,400000.0,0,0
2014-10-07,252.99,244.8,400000,0,0.0,400000.0,0,0
2014-10-08,246.32,240.6,400000,0,0.0,400000.0,0,0
2014-10-09,245.87,230.33,400000,0,0.0,400000.0,0,0
2014-10-10,229.99,224.53,400000,0,0.0,400000.0,0,0
2014-10-13,223.71,214.25,175.11,1859,410839.0,411014.11,139.89,0
2014-10-14,225.26,219.13,175.11,1859,411675.55,411850.66,139.89,0
2014-10-15,222.99,217.25,175.11,1859,409165.9,409341.01,139.89,0
2014-10-16,224.07,215.0,175.11,1859,408608.2,408783.31,139.89,0
2014-10-17,228.38,219.1,175.11,1859,424130.85,424305.96,139.89,0
2014-10-20,232.7,224.51,175.11,1859,423517.38,423692.49,139.89,0
2014-10-21,230.32,224.65,175.11,1859,424781.5,424956.61,139.89,0
2014-10-22,236.02,228.52,175.11,1859,436121.4,436296.51,139.89,0
2014-10-23,233.95,225.07,175.11,1859,431250.82,431425.93,139.89,0
2014-10-24,231.49,226.5,175.11,1859,427570.0,427745.11,139.89,0
2014-10-27,234.98,231.19,175.11,1859,435545.11,435720.22,139.89,0
2014-10-28,241.64,233.8,175.11,1859,442442.0,442617.11,139.89,0
2014-10-29,242.49,236.0,175.11,1859,445230.5,445405.61,139.89,0
2014-10-30,254.99,237.6,175.11,1859,460195.45,460370.56,139.89,0
2014-10-31,256.7,249.39,175.11,1859,474045.0,474220.11,139.89,0
2014-11-03,257.0,252.16,175.11,1859,475736.69,475911.8,139.89,0
2014-11-05,258.89,251.0,175.11,1859,478785.45,478960.56,139.89,0
2014-11-06,262.28,257.0,175.11,1859,478859.81,479034.92,139.89,0
2014-11-07,259.17,251.54,175.11,1859,474974.5,475149.61,139.89,0
2014-11-10,260.27,255.0,175.11,1859,480551.5,480726.61,139.89,0
2014-11-11,264.89,258.01,175.11,1859,484938.74,485113.85,139.89,0
2014-11-12,263.45,258.0,175.11,1859,487095.18,487270.29,139.89,0
2014-11-13,264.46,255.5,175.11,1859,475904.0,476079.11,139.89,0
2014-11-14,257.0,250.15,175.11,1859,471256.5,471431.61,139.89,0
2014-11-17,254.67,251.49,175.11,1859,473115.5,473290.61,139.89,0
2014-11-18,259.16,251.5,175.11,1859,478506.6,478681.71,139.89,0
2014-11-19,259.5,254.3,175.11,1859,473989.23,474164.34,139.89,0
2014-11-20,260.3,256.15,175.11,1859,479993.8,480168.91,139.89,0
2014-11-21,259.3,256.07,175.11,1859,480923.3,481098.41,139.89,0
2014-11-24,260.13,254.75,175.11,1859,474602.7,474777.81,139.89,0
2014-11-25,259.9,254.33,175.11,1859,480923.3,481098.41,139.89,0
2014-11-26,260.0,257.01,175.11,1859,483340.0,483515.11,139.89,0
2014-11-27,260.45,255.02,175.11,1859,477763.0,477938.11,139.89,0
2014-11-28,257.0,241.02,175.11,1859,466609.0,466784.11,139.89,0
2014-12-01,253.9,248.55,175.11,1859,466609.0,466784.11,139.89,0
2014-12-02,255.0,244.0,175.11,1859,470234.05,470409.16,139.89,0
2014-12-03,254.95,244.2,175.11,1859,461961.5,462136.61,139.89,0
2014-12-04,252.45,233.3,175.11,1859,443371.5,443546.61,139.89,0
2014-12-05,238.5,221.1,175.11,1859,413627.5,413802.61,139.89,0
2014-12-08,225.45,204.1,175.11,1859,394108.0,394283.11,139.89,0
2014-12-09,210.1,196.25,175.11,1859,381838.6,382013.71,139.89,0
2014-12-10,207.5,201.05,175.11,1859,380165.5,380340.61,139.89,0
2014-12-11,209.75,197.25,175.11,1859,370777.55,370952.66,139.89,0
2014-12-12,201.0,190.0,175.11,1859,365293.5,365468.61,139.89,0
2014-12-15,198.95,171.05,35.22,1859.0,328857.1,328892.32,139.89,0
2014-12-16,183.7,154.1,35.22,1859.0,319748.0,319783.22,139.89,0
2014-12-17,179.0,154.2,35.22,1859.0,294651.5,294686.72,139.89,0
2014-12-18,213.85,167.5,35.22,1859.0,369011.5,369046.72,139.89,0
2014-12-19,208.0,190.05,35.22,1859.0,356928.0,356963.22,139.89,0
2014-12-22,198.0,185.55,35.22,1859.0,347633.0,347668.22,139.89,0
2014-12-23,192.95,170.4,35.22,1859.0,328950.05,328985.27,139.89,0
2014-12-24,186.6,171.05,35.22,1859.0,321421.1,321456.32,139.89,0
2014-12-25,179.9,171.0,35.22,1859.0,325325.0,325360.22,139.89,0
2014-12-26,177.85,173.0,35.22,1859.0,323466.0,323501.22,139.89,0
2014-12-29,185.45,174.0,35.22,1859.0,334155.25,334190.47,139.89,0
2014-12-30,178.85,168.8,35.22,1859.0,314263.95,314299.17,139.89,0
2015-01-05,174.9,168.15,35.22,1859.0,324767.3,324802.52,139.89,0
2015-01-06,182.65,172.75,35.22,1859.0,334434.1,334469.32,139.89,0
2015-01-08,190.2,182.05,35.22,1859.0,353302.95,353338.17,139.89,0
2015-01-09,196.0,182.0,35.22,1859.0,362505.0,362540.22,139.89,0
2015-01-12,194.55,187.5,35.22,1859.0,358787.0,358822.22,139.89,0
2015-01-13,204.7,190.7,35.22,1859.0,380165.5,380200.72,139.89,0
2015-01-14,211.1,200.2,35.22,1859.0,390761.8,390797.02,139.89,0
2015-01-15,219.75,210.35,35.22,1859.0,402473.5,402508.72,139.89,0
2015-01-16,217.05,210.4,35.22,1859.0,401172.2,401207.42,139.89,0
2015-01-19,219.85,212.0,35.22,1859.0,399685.0,399720.22,139.89,0
2015-01-20,218.2,213.35,35.22,1859.0,398104.85,398140.07,139.89,0
2015-01-21,224.3,213.25,35.22,1859.0,414464.05,414499.27,139.89,0
2015-01-22,229.8,223.0,35.22,1859.0,421993.0,422028.22,139.89,0
2015-01-23,238.5,227.5,35.22,1859.0,423852.0,423887.22,139.89,0
2015-01-26,229.0,213.1,35.22,1859.0,398290.75,398325.97,139.89,0
2015-01-27,219.8,202.0,35.22,1859.0,400707.45,400742.67,139.89,0
2015-01-28,220.95,211.1,35.22,1859.0,397826.0,397861.22,139.89,0
2015-01-29,222.7,210.6,35.22,1859.0,408143.45,408178.67,139.89,0
2015-01-30,227.0,215.5,35.22,1859.0,404983.15,405018.37,139.89,0
2015-02-02,227.3,215.35,35.22,1859.0,422550.7,422585.92,139.89,0
2015-02-03,236.4,225.35,35.22,1859.0,433239.95,433275.17,139.89,0
2015-02-04,240.65,230.65,35.22,1859.0,431288.0,431323.22,139.89,0
2015-02-05,236.3,225.7,35.22,1859.0,437794.5,437829.72,139.89,0
2015-02-06,242.75,235.5,35.22,1859.0,447647.2,447682.42,139.89,0
2015-02-09,249.6,236.1,35.22,1859.0,447275.4,447310.62,139.89,0
2015-02-10,243.65,230.05,35.22,1859.0,427662.95,427698.17,139.89,0
2015-02-11,240.85,233.0,35.22,1859.0,442349.05,442384.27,139.89,0
2015-02-12,252.9,235.5,35.22,1859.0,466516.05,466551.27,139.89,0
2015-02-13,259.0,249.5,35.22,1859.0,478413.65,478448.87,139.89,0
2015-02-16,259.1,247.7,35.22,1859.0,469025.7,469060.92,139.89,0
2015-02-17,258.35,249.6,35.22,1859.0,468468.0,468503.22,139.89,0
2015-02-18,254.9,250.0,35.22,1859.0,465400.65,465435.87,139.89,0
2015-02-19,257.0,241.1,35.22,1859.0,477763.0,477798.22,139.89,0
2015-02-20,258.8,251.8,35.22,1859.0,469397.5,469432.72,139.89,0
2015-02-24,251.6,245.0,35.22,1859.0,465307.7,465342.92,139.89,0
2015-02-25,251.55,245.15,35.22,1859.0,462147.4,462182.62,139.89,0
2015-02-26,256.7,248.0,35.22,1859.0,471256.5,471291.72,139.89,0
2015-02-27,254.2,249.0,35.22,1859.0,462891.0,462926.22,139.89,0
2015-03-02,254.15,247.0,35.22,1859.0,460195.45,460230.67,139.89,0
2015-03-03,257.45,247.65,35.22,1859.0,478227.75,478262.97,139.89,0
2015-03-04,262.75,250.1,35.22,1859.0,468468.0,468503.22,139.89,0
2015-03-05,253.8,247.2,35.22,1859.0,460102.5,460137.72,139.89,0
2015-03-06,251.5,244.5,35.22,1859.0,454525.5,454560.72,139.89,0
2015-03-10,246.45,232.15,35.22,1859.0,435935.5,435970.72,139.89,0
2015-03-11,238.0,231.65,35.22,1859.0,435006.0,435041.22,139.89,0
2015-03-12,237.8,231.65,35.22,1859.0,431938.65,431973.87,139.89,0
2015-03-13,236.0,226.5,35.22,1859.0,428127.7,428162.92,139.89,0
2015-03-16,233.35,222.05,35.22,1859.0,413999.3,414034.52,139.89,0
2015-03-17,226.4,218.7,35.22,1859.0,409723.6,409758.82,139.89,0
2015-03-18,228.05,217.8,35.22,1859.0,422550.7,422585.92,139.89,0
2015-03-19,232.9,225.8,35.22,1859.0,421993.0,422028.22,139.89,0
2015-03-20,238.95,226.3,35.22,1859.0,444208.05,444243.27,139.89,0
2015-03-23,245.75,237.0,35.22,1859.0,443836.25,443871.47,139.89,0
2015-03-24,246.75,238.3,35.22,1859.0,457314.0,457349.22,139.89,0
2015-03-25,250.0,244.0,35.22,1859.0,464099.35,464134.57,139.89,0
2015-03-26,251.65,240.6,35.22,1859.0,451272.25,451307.47,139.89,0
2015-03-27,245.0,239.15,35.22,1859.0,451737.0,451772.22,139.89,0
2015-03-30,247.5,242.95,35.22,1859.0,457871.7,457906.92,139.89,0
2015-03-31,248.9,244.5,35.22,1859.0,459173.0,459208.22,139.89,0
2015-04-01,252.75,245.35,35.22,1859.0,466423.1,466458.32,139.89,0
2015-04-02,252.55,249.1,35.22,1859.0,464750.0,464785.22,139.89,0
2015-04-03,252.2,248.55,35.22,1859.0,462147.4,462182.62,139.89,0
2015-04-06,254.75,247.9,35.22,1859.0,472000.1,472035.32,139.89,0
2015-04-07,256.7,252.25,35.22,1859.0,474045.0,474080.22,139.89,0
2015-04-08,255.7,252.3,35.22,1859.0,470327.0,470362.22,139.89,0
2015-04-09,253.1,245.8,35.22,1859.0,468468.0,468503.22,139.89,0
2015-04-10,257.0,246.4,35.22,1859.0,461032.0,461067.22,139.89,0
2015-04-13,255.4,245.95,35.22,1859.0,470512.9,470548.12,139.89,0
2015-04-14,255.0,251.55,35.22,1859.0,471256.5,471291.72,139.89,0
2015-04-15,269.0,255.0,35.22,1859.0,488917.0,488952.22,139.89,0
2015-04-16,268.6,263.7,35.22,1859.0,490218.3,490253.52,139.89,0
2015-04-17,267.35,255.6,35.22,1859.0,477763.0,477798.22,139.89,0
2015-04-20,260.65,252.5,35.22,1859.0,470141.1,470176.32,139.89,0
2015-04-21,255.7,251.9,35.22,1859.0,474323.85,474359.07,139.89,0
2015-04-22,255.75,248.65,35.22,1859.0,469211.6,469246.82,139.89,0
2015-04-23,254.3,244.0,35.22,1859.0,470791.75,470826.97,139.89,0
2015-04-24,258.2,251.05,35.22,1859.0,474323.85,474359.07,139.89,0
2015-04-27,258.9,253.0,35.22,1859.0,479250.2,479285.42,139.89,0
2015-04-28,261.35,252.5,35.22,1859.0,485199.0,485234.22,139.89,0
2015-04-29,264.95,257.15,35.22,1859.0,479622.0,479657.22,139.89,0
2015-04-30,265.0,256.15,35.22,1859.0,492635.0,492670.22,139.89,0
2015-05-05,272.9,263.5,35.22,1859.0,496817.75,496852.97,139.89,0
2015-05-06,271.5,261.0,35.22,1859.0,488080.45,488115.67,139.89,0
2015-05-07,263.75,255.65,35.22,1859.0,483340.0,483375.22,139.89,0
2015-05-08,265.0,256.2,35.22,1859.0,492356.15,492391.37,139.89,0
2015-05-12,269.35,262.7,35.22,1859.0,495051.7,495086.92,139.89,0
2015-05-13,272.45,266.3,35.22,1859.0,503789.0,503824.22,139.89,0
2015-05-14,273.55,267.0,35.22,1859.0,499513.3,499548.52,139.89,0
2015-05-15,271.35,264.2,35.22,1859.0,500163.95,500199.17,139.89,0
2015-05-18,271.3,267.1,35.22,1859.0,497561.35,497596.57,139.89,0
2015-05-19,269.05,260.0,35.22,1859.0,483340.0,483375.22,139.89,0
2015-05-20,263.35,251.2,35.22,1859.0,469676.35,469711.57,139.89,0
2015-05-21,254.85,247.6,35.22,1859.0,466609.0,466644.22,139.89,0
2015-05-22,254.6,248.5,35.22,1859.0,469397.5,469432.72,139.89,0
2015-05-25,254.45,250.05,35.22,1859.0,472186.0,472221.22,139.89,0
2015-05-26,258.45,248.5,35.22,1859.0,463634.6,463669.82,139.89,0
2015-05-27,251.25,243.35,35.22,1859.0,454525.5,454560.72,139.89,0
2015-05-28,247.75,243.65,35.22,1859.0,458894.15,458929.37,139.89,0
2015-05-29,250.0,243.0,35.22,1859.0,451737.0,451772.22,139.89,0
2015-06-01,248.4,240.0,35.22,1859.0,448762.6,448797.82,139.89,0
2015-06-02,246.2,238.1,35.22,1859.0,456012.7,456047.92,139.89,0
2015-06-03,249.2,238.55,35.22,1859.0,448111.95,448147.17,139.89,0
2015-06-04,244.0,238.1,35.22,1859.0,445230.5,445265.72,139.89,0
2015-06-05,241.25,237.15,35.22,1859.0,444858.7,444893.92,139.89,0
2015-06-08,245.0,239.5,35.22,1859.0,448948.5,448983.72,139.89,0
2015-06-09,243.5,239.5,35.22,1859.0,448948.5,448983.72,139.89,0
2015-06-10,242.05,237.75,35.22,1859.0,444301.0,444336.22,139.89,0
2015-06-11,240.0,236.8,35.22,1859.0,442906.75,442941.97,139.89,0
2015-06-15,243.0,237.6,35.22,1859.0,449134.4,449169.62,139.89,0
2015-06-16,245.6,242.05,35.22,1859.0,451365.2,451400.42,139.89,0
2015-06-17,244.75,240.0,35.22,1859.0,446345.9,446381.12,139.89,0
2015-06-18,244.3,240.65,35.22,1859.0,452666.5,452701.72,139.89,0
2015-06-19,245.25,243.0,35.22,1859.0,455455.0,455490.22,139.89,0
2015-06-22,253.3,245.0,35.22,1859.0,470512.9,470548.12,139.89,0
2015-06-23,254.55,249.6,35.22,1859.0,465679.5,465714.72,139.89,0
2015-06-24,252.7,248.35,35.22,1859.0,461682.65,461717.87,139.89,0
2015-06-25,250.75,246.05,35.22,1859.0,457406.95,457442.17,139.89,0
2015-06-26,248.8,245.35,35.22,1859.0,462519.2,462554.42,139.89,0
2015-06-29,247.55,242.85,35.22,1859.0,452201.75,452236.97,139.89,0
2015-06-30,244.7,240.3,35.22,1859.0,451922.9,451958.12,139.89,0
2015-07-01,245.9,242.65,35.22,1859.0,453410.1,453445.32,139.89,0
2015-07-02,247.4,243.9,35.22,1859.0,457035.15,457070.37,139.89,0
2015-07-03,246.35,241.65,35.22,1859.0,453503.05,453538.27,139.89,0
2015-07-06,228.45,221.3,35.22,1859.0,412790.95,412826.17,139.89,0
2015-07-07,224.05,217.6,35.22,1859.0,405262.0,405297.22,139.89,0
2015-07-08,219.3,210.2,35.22,1859.0,400986.3,401021.52,139.89,0
2015-07-09,221.9,216.1,35.22,1859.0,408236.4,408271.62,139.89,0
2015-07-10,221.4,216.95,35.22,1859.0,409444.75,409479.97,139.89,0
2015-07-13,222.9,220.4,35.22,1859.0,412976.85,413012.07,139.89,0
2015-07-14,222.4,217.6,35.22,1859.0,408515.25,408550.47,139.89,0
2015-07-15,220.9,217.5,35.22,1859.0,405633.8,405669.02,139.89,0
2015-07-16,221.8,217.75,35.22,1859.0,412140.3,412175.52,139.89,0
2015-07-17,223.0,219.2,35.22,1859.0,408794.1,408829.32,139.89,0
2015-07-20,220.85,214.15,35.22,1859.0,403031.2,403066.42,139.89,0
2015-07-21,216.95,213.05,35.22,1859.0,399592.05,399627.27,139.89,0
2015-07-22,214.85,211.25,35.22,1859.0,393736.2,393771.42,139.89,0
2015-07-23,215.8,211.2,35.22,1859.0,400614.5,400649.72,139.89,0
2015-07-24,216.45,210.25,35.22,1859.0,392249.0,392284.22,139.89,0
2015-07-27,212.0,207.1,35.22,1859.0,386021.35,386056.57,139.89,0
2015-07-28,212.95,206.35,35.22,1859.0,393736.2,393771.42,139.89,0
2015-07-29,218.0,210.1,35.22,1859.0,403495.95,403531.17,139.89,0
